#abgabe.csv
#Jakob Johannes
#Bauer
#12002215
group,number,heuristicType,source,target,logs
Street,4469,SHORTEST_PATH,25,15,25<24|24<23|23<22<18|18<19<12|12<13|13<9<8|9<15<14|15
Street,4470,SHORTEST_PATH,25,16,25<24|24<23|23<22<18|22<17<12|17<21|21<16|16
Street,4471,SHORTEST_PATH,25,17,25<24|24<23|23<22<18|22<17<12|17
Street,4472,SHORTEST_PATH,25,18,25<24|24<23|23<22<18|18
Street,4473,SHORTEST_PATH,25,19,25<24|24<23|23<22<18|18<19<12|19
Street,4474,SHORTEST_PATH,25,20,25<24|24<23|23<22<18|18<19<12|19<20|20
Street,4475,SHORTEST_PATH,25,21,25<24|24<23|23<22<18|22<17<12|17<21|21
Street,4476,SHORTEST_PATH,25,22,25<24|24<23|23<22<18|22
Street,4477,SHORTEST_PATH,25,23,25<24|24<23|23
Street,4478,SHORTEST_PATH,25,24,25<24|24
Street,4479,SHORTEST_PATH,25,25,25
Street,4480,ZERO,1,1,1
Street,4481,ZERO,1,2,1<2|2
Street,4482,ZERO,1,3,1<2|2<7|7<11<12|12<13|11<6|13<9<8|6|8<3|9<15<14|3
Street,4483,ZERO,1,4,1<2|2<7|7<11<12|12<13|11<6|13<9<8|6|8<3|9<15<14|3|14|15<10<18|10<5|5<4|18<19|4
Street,4484,ZERO,1,5,1<2|2<7|7<11<12|12<13|11<6|13<9<8|6|8<3|9<15<14|3|14|15<10<18|10<5|5
Street,4485,ZERO,1,6,1<2|2<7|7<11<12|12<13|11<6|13<9<8|6
Street,4486,ZERO,1,7,1<2|2<7|7
Street,4487,ZERO,1,8,1<2|2<7|7<11<12|12<13|11<6|13<9<8|6|8
Street,4488,ZERO,1,9,1<2|2<7|7<11<12|12<13|11<6|13<9<8|6|8<3|9
Street,4489,ZERO,1,10,1<2|2<7|7<11<12|12<13|11<6|13<9<8|6|8<3|9<15<14|3|14|15<10<18|10
Street,4490,ZERO,1,11,1<2|2<7|7<11<12|12<13|11
Street,4491,ZERO,1,12,1<2|2<7|7<11<12|12
Street,4492,ZERO,1,13,1<2|2<7|7<11<12|12<13|11<6|13
Street,4493,ZERO,1,14,1<2|2<7|7<11<12|12<13|11<6|13<9<8|6|8<3|9<15<14|3|14
Street,4494,ZERO,1,15,1<2|2<7|7<11<12|12<13|11<6|13<9<8|6|8<3|9<15<14|3|14|15
Street,4495,ZERO,1,16,1<2|2<7|7<11<12|12<13|11<6|13<9<8|6|8<3|9<15<14|3|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23<22|25<24|22<17|24|17<21|21<16|16
Street,4496,ZERO,1,17,1<2|2<7|7<11<12|12<13|11<6|13<9<8|6|8<3|9<15<14|3|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23<22|25<24|22<17|24|17
Street,4497,ZERO,1,18,1<2|2<7|7<11<12|12<13|11<6|13<9<8|6|8<3|9<15<14|3|14|15<10<18|10<5|5<4|18
Street,4498,ZERO,1,19,1<2|2<7|7<11<12|12<13|11<6|13<9<8|6|8<3|9<15<14|3|14|15<10<18|10<5|5<4|18<19|4|19
Street,4499,ZERO,1,20,1<2|2<7|7<11<12|12<13|11<6|13<9<8|6|8<3|9<15<14|3|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20
Street,4500,ZERO,1,21,1<2|2<7|7<11<12|12<13|11<6|13<9<8|6|8<3|9<15<14|3|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23<22|25<24|22<17|24|17<21|21
Street,4501,ZERO,1,22,1<2|2<7|7<11<12|12<13|11<6|13<9<8|6|8<3|9<15<14|3|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23<22|25<24|22
Street,4502,ZERO,1,23,1<2|2<7|7<11<12|12<13|11<6|13<9<8|6|8<3|9<15<14|3|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23
Street,4503,ZERO,1,24,1<2|2<7|7<11<12|12<13|11<6|13<9<8|6|8<3|9<15<14|3|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23<22|25<24|22<17|24
Street,4504,ZERO,1,25,1<2|2<7|7<11<12|12<13|11<6|13<9<8|6|8<3|9<15<14|3|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23<22|25
Street,4505,ZERO,2,1,2<7|7<11<12|12<13|11<6|13<9<8|6<1|8<3|1
Street,4506,ZERO,2,2,2
Street,4507,ZERO,2,3,2<7|7<11<12|12<13|11<6|13<9<8|6<1|8<3|1|9<15<14|3
Street,4508,ZERO,2,4,2<7|7<11<12|12<13|11<6|13<9<8|6<1|8<3|1|9<15<14|3|14|15<10<18|10<5|5<4|18<19|4
Street,4509,ZERO,2,5,2<7|7<11<12|12<13|11<6|13<9<8|6<1|8<3|1|9<15<14|3|14|15<10<18|10<5|5
Street,4510,ZERO,2,6,2<7|7<11<12|12<13|11<6|13<9<8|6
Street,4511,ZERO,2,7,2<7|7
Street,4512,ZERO,2,8,2<7|7<11<12|12<13|11<6|13<9<8|6<1|8
Street,4513,ZERO,2,9,2<7|7<11<12|12<13|11<6|13<9<8|6<1|8<3|1|9
Street,4514,ZERO,2,10,2<7|7<11<12|12<13|11<6|13<9<8|6<1|8<3|1|9<15<14|3|14|15<10<18|10
Street,4515,ZERO,2,11,2<7|7<11<12|12<13|11
Street,4516,ZERO,2,12,2<7|7<11<12|12
Street,4517,ZERO,2,13,2<7|7<11<12|12<13|11<6|13
Street,4518,ZERO,2,14,2<7|7<11<12|12<13|11<6|13<9<8|6<1|8<3|1|9<15<14|3|14
Street,4519,ZERO,2,15,2<7|7<11<12|12<13|11<6|13<9<8|6<1|8<3|1|9<15<14|3|14|15
Street,4520,ZERO,2,16,2<7|7<11<12|12<13|11<6|13<9<8|6<1|8<3|1|9<15<14|3|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23<22|25<24|22<17|24|17<21|21<16|16
Street,4521,ZERO,2,17,2<7|7<11<12|12<13|11<6|13<9<8|6<1|8<3|1|9<15<14|3|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23<22|25<24|22<17|24|17
Street,4522,ZERO,2,18,2<7|7<11<12|12<13|11<6|13<9<8|6<1|8<3|1|9<15<14|3|14|15<10<18|10<5|5<4|18
Street,4523,ZERO,2,19,2<7|7<11<12|12<13|11<6|13<9<8|6<1|8<3|1|9<15<14|3|14|15<10<18|10<5|5<4|18<19|4|19
Street,4524,ZERO,2,20,2<7|7<11<12|12<13|11<6|13<9<8|6<1|8<3|1|9<15<14|3|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20
Street,4525,ZERO,2,21,2<7|7<11<12|12<13|11<6|13<9<8|6<1|8<3|1|9<15<14|3|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23<22|25<24|22<17|24|17<21|21
Street,4526,ZERO,2,22,2<7|7<11<12|12<13|11<6|13<9<8|6<1|8<3|1|9<15<14|3|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23<22|25<24|22
Street,4527,ZERO,2,23,2<7|7<11<12|12<13|11<6|13<9<8|6<1|8<3|1|9<15<14|3|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23
Street,4528,ZERO,2,24,2<7|7<11<12|12<13|11<6|13<9<8|6<1|8<3|1|9<15<14|3|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23<22|25<24|22<17|24
Street,4529,ZERO,2,25,2<7|7<11<12|12<13|11<6|13<9<8|6<1|8<3|1|9<15<14|3|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23<22|25
Street,4530,ZERO,3,1,3<2|2<7|7<11<12|12<13|11<6|13<9<8|6<1|8|1
Street,4531,ZERO,3,2,3<2|2
Street,4532,ZERO,3,3,3
Street,4533,ZERO,3,4,3<2|2<7|7<11<12|12<13|11<6|13<9<8|6<1|8|1|9<15<14|14|15<10<18|10<5|5<4|18<19|4
Street,4534,ZERO,3,5,3<2|2<7|7<11<12|12<13|11<6|13<9<8|6<1|8|1|9<15<14|14|15<10<18|10<5|5
Street,4535,ZERO,3,6,3<2|2<7|7<11<12|12<13|11<6|13<9<8|6
Street,4536,ZERO,3,7,3<2|2<7|7
Street,4537,ZERO,3,8,3<2|2<7|7<11<12|12<13|11<6|13<9<8|6<1|8
Street,4538,ZERO,3,9,3<2|2<7|7<11<12|12<13|11<6|13<9<8|6<1|8|1|9
Street,4539,ZERO,3,10,3<2|2<7|7<11<12|12<13|11<6|13<9<8|6<1|8|1|9<15<14|14|15<10<18|10
Street,4540,ZERO,3,11,3<2|2<7|7<11<12|12<13|11
Street,4541,ZERO,3,12,3<2|2<7|7<11<12|12
Street,4542,ZERO,3,13,3<2|2<7|7<11<12|12<13|11<6|13
Street,4543,ZERO,3,14,3<2|2<7|7<11<12|12<13|11<6|13<9<8|6<1|8|1|9<15<14|14
Street,4544,ZERO,3,15,3<2|2<7|7<11<12|12<13|11<6|13<9<8|6<1|8|1|9<15<14|14|15
Street,4545,ZERO,3,16,3<2|2<7|7<11<12|12<13|11<6|13<9<8|6<1|8|1|9<15<14|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23<22|25<24|22<17|24|17<21|21<16|16
Street,4546,ZERO,3,17,3<2|2<7|7<11<12|12<13|11<6|13<9<8|6<1|8|1|9<15<14|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23<22|25<24|22<17|24|17
Street,4547,ZERO,3,18,3<2|2<7|7<11<12|12<13|11<6|13<9<8|6<1|8|1|9<15<14|14|15<10<18|10<5|5<4|18
Street,4548,ZERO,3,19,3<2|2<7|7<11<12|12<13|11<6|13<9<8|6<1|8|1|9<15<14|14|15<10<18|10<5|5<4|18<19|4|19
Street,4549,ZERO,3,20,3<2|2<7|7<11<12|12<13|11<6|13<9<8|6<1|8|1|9<15<14|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20
Street,4550,ZERO,3,21,3<2|2<7|7<11<12|12<13|11<6|13<9<8|6<1|8|1|9<15<14|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23<22|25<24|22<17|24|17<21|21
Street,4551,ZERO,3,22,3<2|2<7|7<11<12|12<13|11<6|13<9<8|6<1|8|1|9<15<14|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23<22|25<24|22
Street,4552,ZERO,3,23,3<2|2<7|7<11<12|12<13|11<6|13<9<8|6<1|8|1|9<15<14|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23
Street,4553,ZERO,3,24,3<2|2<7|7<11<12|12<13|11<6|13<9<8|6<1|8|1|9<15<14|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23<22|25<24|22<17|24
Street,4554,ZERO,3,25,3<2|2<7|7<11<12|12<13|11<6|13<9<8|6<1|8|1|9<15<14|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23<22|25
Street,4555,ZERO,4,1,4<8<9|9<15<14|8<2<3|14|3|15<10<18|2<7|10<5|7<11<12|5|18<19|12<13|11<6|19<20<23|13|6<1|20<25|23<22|1
Street,4556,ZERO,4,2,4<8<9|9<15<14|8<2<3|14|3|15<10<18|2
Street,4557,ZERO,4,3,4<8<9|9<15<14|8<2<3|14|3
Street,4558,ZERO,4,4,4
Street,4559,ZERO,4,5,4<8<9|9<15<14|8<2<3|14|3|15<10<18|2<7|10<5|7<11<12|5
Street,4560,ZERO,4,6,4<8<9|9<15<14|8<2<3|14|3|15<10<18|2<7|10<5|7<11<12|5|18<19|12<13|11<6|19<20<23|13|6
Street,4561,ZERO,4,7,4<8<9|9<15<14|8<2<3|14|3|15<10<18|2<7|10<5|7
Street,4562,ZERO,4,8,4<8<9|9<15<14|8
Street,4563,ZERO,4,9,4<8<9|9
Street,4564,ZERO,4,10,4<8<9|9<15<14|8<2<3|14|3|15<10<18|2<7|10
Street,4565,ZERO,4,11,4<8<9|9<15<14|8<2<3|14|3|15<10<18|2<7|10<5|7<11<12|5|18<19|12<13|11
Street,4566,ZERO,4,12,4<8<9|9<15<14|8<2<3|14|3|15<10<18|2<7|10<5|7<11<12|5|18<19|12
Street,4567,ZERO,4,13,4<8<9|9<15<14|8<2<3|14|3|15<10<18|2<7|10<5|7<11<12|5|18<19|12<13|11<6|19<20<23|13
Street,4568,ZERO,4,14,4<8<9|9<15<14|8<2<3|14
Street,4569,ZERO,4,15,4<8<9|9<15<14|8<2<3|14|3|15
Street,4570,ZERO,4,16,4<8<9|9<15<14|8<2<3|14|3|15<10<18|2<7|10<5|7<11<12|5|18<19|12<13|11<6|19<20<23|13|6<1|20<25|23<22|1|25<24|22<17|24|17<21|21<16|16
Street,4571,ZERO,4,17,4<8<9|9<15<14|8<2<3|14|3|15<10<18|2<7|10<5|7<11<12|5|18<19|12<13|11<6|19<20<23|13|6<1|20<25|23<22|1|25<24|22<17|24|17
Street,4572,ZERO,4,18,4<8<9|9<15<14|8<2<3|14|3|15<10<18|2<7|10<5|7<11<12|5|18
Street,4573,ZERO,4,19,4<8<9|9<15<14|8<2<3|14|3|15<10<18|2<7|10<5|7<11<12|5|18<19|12<13|11<6|19
Street,4574,ZERO,4,20,4<8<9|9<15<14|8<2<3|14|3|15<10<18|2<7|10<5|7<11<12|5|18<19|12<13|11<6|19<20<23|13|6<1|20
Street,4575,ZERO,4,21,4<8<9|9<15<14|8<2<3|14|3|15<10<18|2<7|10<5|7<11<12|5|18<19|12<13|11<6|19<20<23|13|6<1|20<25|23<22|1|25<24|22<17|24|17<21|21
Street,4576,ZERO,4,22,4<8<9|9<15<14|8<2<3|14|3|15<10<18|2<7|10<5|7<11<12|5|18<19|12<13|11<6|19<20<23|13|6<1|20<25|23<22|1|25<24|22
Street,4577,ZERO,4,23,4<8<9|9<15<14|8<2<3|14|3|15<10<18|2<7|10<5|7<11<12|5|18<19|12<13|11<6|19<20<23|13|6<1|20<25|23
Street,4578,ZERO,4,24,4<8<9|9<15<14|8<2<3|14|3|15<10<18|2<7|10<5|7<11<12|5|18<19|12<13|11<6|19<20<23|13|6<1|20<25|23<22|1|25<24|22<17|24
Street,4579,ZERO,4,25,4<8<9|9<15<14|8<2<3|14|3|15<10<18|2<7|10<5|7<11<12|5|18<19|12<13|11<6|19<20<23|13|6<1|20<25|23<22|1|25
Street,4580,ZERO,5,1,5<4|4<8<9|9<15<14|8<2<3|14|3|15<10<18|2<7|10|7<11<12|18<19|12<13|11<6|19<20<23|13|6<1|20<25|23<22|1
Street,4581,ZERO,5,2,5<4|4<8<9|9<15<14|8<2<3|14|3|15<10<18|2
Street,4582,ZERO,5,3,5<4|4<8<9|9<15<14|8<2<3|14|3
Street,4583,ZERO,5,4,5<4|4
Street,4584,ZERO,5,5,5
Street,4585,ZERO,5,6,5<4|4<8<9|9<15<14|8<2<3|14|3|15<10<18|2<7|10|7<11<12|18<19|12<13|11<6|19<20<23|13|6
Street,4586,ZERO,5,7,5<4|4<8<9|9<15<14|8<2<3|14|3|15<10<18|2<7|10|7
Street,4587,ZERO,5,8,5<4|4<8<9|9<15<14|8
Street,4588,ZERO,5,9,5<4|4<8<9|9
Street,4589,ZERO,5,10,5<4|4<8<9|9<15<14|8<2<3|14|3|15<10<18|2<7|10
Street,4590,ZERO,5,11,5<4|4<8<9|9<15<14|8<2<3|14|3|15<10<18|2<7|10|7<11<12|18<19|12<13|11
Street,4591,ZERO,5,12,5<4|4<8<9|9<15<14|8<2<3|14|3|15<10<18|2<7|10|7<11<12|18<19|12
Street,4592,ZERO,5,13,5<4|4<8<9|9<15<14|8<2<3|14|3|15<10<18|2<7|10|7<11<12|18<19|12<13|11<6|19<20<23|13
Street,4593,ZERO,5,14,5<4|4<8<9|9<15<14|8<2<3|14
Street,4594,ZERO,5,15,5<4|4<8<9|9<15<14|8<2<3|14|3|15
Street,4595,ZERO,5,16,5<4|4<8<9|9<15<14|8<2<3|14|3|15<10<18|2<7|10|7<11<12|18<19|12<13|11<6|19<20<23|13|6<1|20<25|23<22|1|25<24|22<17|24|17<21|21<16|16
Street,4596,ZERO,5,17,5<4|4<8<9|9<15<14|8<2<3|14|3|15<10<18|2<7|10|7<11<12|18<19|12<13|11<6|19<20<23|13|6<1|20<25|23<22|1|25<24|22<17|24|17
Street,4597,ZERO,5,18,5<4|4<8<9|9<15<14|8<2<3|14|3|15<10<18|2<7|10|7<11<12|18
Street,4598,ZERO,5,19,5<4|4<8<9|9<15<14|8<2<3|14|3|15<10<18|2<7|10|7<11<12|18<19|12<13|11<6|19
Street,4599,ZERO,5,20,5<4|4<8<9|9<15<14|8<2<3|14|3|15<10<18|2<7|10|7<11<12|18<19|12<13|11<6|19<20<23|13|6<1|20
Street,4600,ZERO,5,21,5<4|4<8<9|9<15<14|8<2<3|14|3|15<10<18|2<7|10|7<11<12|18<19|12<13|11<6|19<20<23|13|6<1|20<25|23<22|1|25<24|22<17|24|17<21|21
Street,4601,ZERO,5,22,5<4|4<8<9|9<15<14|8<2<3|14|3|15<10<18|2<7|10|7<11<12|18<19|12<13|11<6|19<20<23|13|6<1|20<25|23<22|1|25<24|22
Street,4602,ZERO,5,23,5<4|4<8<9|9<15<14|8<2<3|14|3|15<10<18|2<7|10|7<11<12|18<19|12<13|11<6|19<20<23|13|6<1|20<25|23
Street,4603,ZERO,5,24,5<4|4<8<9|9<15<14|8<2<3|14|3|15<10<18|2<7|10|7<11<12|18<19|12<13|11<6|19<20<23|13|6<1|20<25|23<22|1|25<24|22<17|24
Street,4604,ZERO,5,25,5<4|4<8<9|9<15<14|8<2<3|14|3|15<10<18|2<7|10|7<11<12|18<19|12<13|11<6|19<20<23|13|6<1|20<25|23<22|1|25
Street,4605,ZERO,6,1,6<1|1
Street,4606,ZERO,6,2,6<1|1<2|2
Street,4607,ZERO,6,3,6<1|1<2|2<7|7<11<12|12<13|11|13<9<8|8<3|9<15<14|3
Street,4608,ZERO,6,4,6<1|1<2|2<7|7<11<12|12<13|11|13<9<8|8<3|9<15<14|3|14|15<10<18|10<5|5<4|18<19|4
Street,4609,ZERO,6,5,6<1|1<2|2<7|7<11<12|12<13|11|13<9<8|8<3|9<15<14|3|14|15<10<18|10<5|5
Street,4610,ZERO,6,6,6
Street,4611,ZERO,6,7,6<1|1<2|2<7|7
Street,4612,ZERO,6,8,6<1|1<2|2<7|7<11<12|12<13|11|13<9<8|8
Street,4613,ZERO,6,9,6<1|1<2|2<7|7<11<12|12<13|11|13<9<8|8<3|9
Street,4614,ZERO,6,10,6<1|1<2|2<7|7<11<12|12<13|11|13<9<8|8<3|9<15<14|3|14|15<10<18|10
Street,4615,ZERO,6,11,6<1|1<2|2<7|7<11<12|12<13|11
Street,4616,ZERO,6,12,6<1|1<2|2<7|7<11<12|12
Street,4617,ZERO,6,13,6<1|1<2|2<7|7<11<12|12<13|11|13
Street,4618,ZERO,6,14,6<1|1<2|2<7|7<11<12|12<13|11|13<9<8|8<3|9<15<14|3|14
Street,4619,ZERO,6,15,6<1|1<2|2<7|7<11<12|12<13|11|13<9<8|8<3|9<15<14|3|14|15
Street,4620,ZERO,6,16,6<1|1<2|2<7|7<11<12|12<13|11|13<9<8|8<3|9<15<14|3|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23<22|25<24|22<17|24|17<21|21<16|16
Street,4621,ZERO,6,17,6<1|1<2|2<7|7<11<12|12<13|11|13<9<8|8<3|9<15<14|3|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23<22|25<24|22<17|24|17
Street,4622,ZERO,6,18,6<1|1<2|2<7|7<11<12|12<13|11|13<9<8|8<3|9<15<14|3|14|15<10<18|10<5|5<4|18
Street,4623,ZERO,6,19,6<1|1<2|2<7|7<11<12|12<13|11|13<9<8|8<3|9<15<14|3|14|15<10<18|10<5|5<4|18<19|4|19
Street,4624,ZERO,6,20,6<1|1<2|2<7|7<11<12|12<13|11|13<9<8|8<3|9<15<14|3|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20
Street,4625,ZERO,6,21,6<1|1<2|2<7|7<11<12|12<13|11|13<9<8|8<3|9<15<14|3|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23<22|25<24|22<17|24|17<21|21
Street,4626,ZERO,6,22,6<1|1<2|2<7|7<11<12|12<13|11|13<9<8|8<3|9<15<14|3|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23<22|25<24|22
Street,4627,ZERO,6,23,6<1|1<2|2<7|7<11<12|12<13|11|13<9<8|8<3|9<15<14|3|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23
Street,4628,ZERO,6,24,6<1|1<2|2<7|7<11<12|12<13|11|13<9<8|8<3|9<15<14|3|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23<22|25<24|22<17|24
Street,4629,ZERO,6,25,6<1|1<2|2<7|7<11<12|12<13|11|13<9<8|8<3|9<15<14|3|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23<22|25
Street,4630,ZERO,7,1,7<11<12|12<13|11<6|13<9<8|6<1|8<2<3|1
Street,4631,ZERO,7,2,7<11<12|12<13|11<6|13<9<8|6<1|8<2<3|1|9<15<14|3|14|2
Street,4632,ZERO,7,3,7<11<12|12<13|11<6|13<9<8|6<1|8<2<3|1|9<15<14|3
Street,4633,ZERO,7,4,7<11<12|12<13|11<6|13<9<8|6<1|8<2<3|1|9<15<14|3|14|2|15<10<18|10<5|5<4|18<19|4
Street,4634,ZERO,7,5,7<11<12|12<13|11<6|13<9<8|6<1|8<2<3|1|9<15<14|3|14|2|15<10<18|10<5|5
Street,4635,ZERO,7,6,7<11<12|12<13|11<6|13<9<8|6
Street,4636,ZERO,7,7,7
Street,4637,ZERO,7,8,7<11<12|12<13|11<6|13<9<8|6<1|8
Street,4638,ZERO,7,9,7<11<12|12<13|11<6|13<9<8|6<1|8<2<3|1|9
Street,4639,ZERO,7,10,7<11<12|12<13|11<6|13<9<8|6<1|8<2<3|1|9<15<14|3|14|2|15<10<18|10
Street,4640,ZERO,7,11,7<11<12|12<13|11
Street,4641,ZERO,7,12,7<11<12|12
Street,4642,ZERO,7,13,7<11<12|12<13|11<6|13
Street,4643,ZERO,7,14,7<11<12|12<13|11<6|13<9<8|6<1|8<2<3|1|9<15<14|3|14
Street,4644,ZERO,7,15,7<11<12|12<13|11<6|13<9<8|6<1|8<2<3|1|9<15<14|3|14|2|15
Street,4645,ZERO,7,16,7<11<12|12<13|11<6|13<9<8|6<1|8<2<3|1|9<15<14|3|14|2|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23<22|25<24|22<17|24|17<21|21<16|16
Street,4646,ZERO,7,17,7<11<12|12<13|11<6|13<9<8|6<1|8<2<3|1|9<15<14|3|14|2|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23<22|25<24|22<17|24|17
Street,4647,ZERO,7,18,7<11<12|12<13|11<6|13<9<8|6<1|8<2<3|1|9<15<14|3|14|2|15<10<18|10<5|5<4|18
Street,4648,ZERO,7,19,7<11<12|12<13|11<6|13<9<8|6<1|8<2<3|1|9<15<14|3|14|2|15<10<18|10<5|5<4|18<19|4|19
Street,4649,ZERO,7,20,7<11<12|12<13|11<6|13<9<8|6<1|8<2<3|1|9<15<14|3|14|2|15<10<18|10<5|5<4|18<19|4|19<20<23|20
Street,4650,ZERO,7,21,7<11<12|12<13|11<6|13<9<8|6<1|8<2<3|1|9<15<14|3|14|2|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23<22|25<24|22<17|24|17<21|21
Street,4651,ZERO,7,22,7<11<12|12<13|11<6|13<9<8|6<1|8<2<3|1|9<15<14|3|14|2|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23<22|25<24|22
Street,4652,ZERO,7,23,7<11<12|12<13|11<6|13<9<8|6<1|8<2<3|1|9<15<14|3|14|2|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23
Street,4653,ZERO,7,24,7<11<12|12<13|11<6|13<9<8|6<1|8<2<3|1|9<15<14|3|14|2|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23<22|25<24|22<17|24
Street,4654,ZERO,7,25,7<11<12|12<13|11<6|13<9<8|6<1|8<2<3|1|9<15<14|3|14|2|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23<22|25
Street,4655,ZERO,8,1,8<2<3|3|2<7|7<11<12|12<13|11<6|13<9|6<1|9<15<14|1
Street,4656,ZERO,8,2,8<2<3|3|2
Street,4657,ZERO,8,3,8<2<3|3
Street,4658,ZERO,8,4,8<2<3|3|2<7|7<11<12|12<13|11<6|13<9|6<1|9<15<14|1|14|15<10<18|10<5|5<4|18<19|4
Street,4659,ZERO,8,5,8<2<3|3|2<7|7<11<12|12<13|11<6|13<9|6<1|9<15<14|1|14|15<10<18|10<5|5
Street,4660,ZERO,8,6,8<2<3|3|2<7|7<11<12|12<13|11<6|13<9|6
Street,4661,ZERO,8,7,8<2<3|3|2<7|7
Street,4662,ZERO,8,8,8
Street,4663,ZERO,8,9,8<2<3|3|2<7|7<11<12|12<13|11<6|13<9|6<1|9
Street,4664,ZERO,8,10,8<2<3|3|2<7|7<11<12|12<13|11<6|13<9|6<1|9<15<14|1|14|15<10<18|10
Street,4665,ZERO,8,11,8<2<3|3|2<7|7<11<12|12<13|11
Street,4666,ZERO,8,12,8<2<3|3|2<7|7<11<12|12
Street,4667,ZERO,8,13,8<2<3|3|2<7|7<11<12|12<13|11<6|13
Street,4668,ZERO,8,14,8<2<3|3|2<7|7<11<12|12<13|11<6|13<9|6<1|9<15<14|1|14
Street,4669,ZERO,8,15,8<2<3|3|2<7|7<11<12|12<13|11<6|13<9|6<1|9<15<14|1|14|15
Street,4670,ZERO,8,16,8<2<3|3|2<7|7<11<12|12<13|11<6|13<9|6<1|9<15<14|1|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23<22|25<24|22<17|24|17<21|21<16|16
Street,4671,ZERO,8,17,8<2<3|3|2<7|7<11<12|12<13|11<6|13<9|6<1|9<15<14|1|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23<22|25<24|22<17|24|17
Street,4672,ZERO,8,18,8<2<3|3|2<7|7<11<12|12<13|11<6|13<9|6<1|9<15<14|1|14|15<10<18|10<5|5<4|18
Street,4673,ZERO,8,19,8<2<3|3|2<7|7<11<12|12<13|11<6|13<9|6<1|9<15<14|1|14|15<10<18|10<5|5<4|18<19|4|19
Street,4674,ZERO,8,20,8<2<3|3|2<7|7<11<12|12<13|11<6|13<9|6<1|9<15<14|1|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20
Street,4675,ZERO,8,21,8<2<3|3|2<7|7<11<12|12<13|11<6|13<9|6<1|9<15<14|1|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23<22|25<24|22<17|24|17<21|21
Street,4676,ZERO,8,22,8<2<3|3|2<7|7<11<12|12<13|11<6|13<9|6<1|9<15<14|1|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23<22|25<24|22
Street,4677,ZERO,8,23,8<2<3|3|2<7|7<11<12|12<13|11<6|13<9|6<1|9<15<14|1|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23
Street,4678,ZERO,8,24,8<2<3|3|2<7|7<11<12|12<13|11<6|13<9|6<1|9<15<14|1|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23<22|25<24|22<17|24
Street,4679,ZERO,8,25,8<2<3|3|2<7|7<11<12|12<13|11<6|13<9|6<1|9<15<14|1|14|15<10<18|10<5|5<4|18<19|4|19<20<23|20<25|23<22|25
Street,4680,ZERO,9,1,9<15<14|14|15<10<18|10<5|5<4|18<19<12|4<8|19<20<23|12<13|20<25|8<2<3|23<22|13|25<24|3|22<17|2<7|24|7<11|17<21|21<16|11<6|16|6<1|1
